Faixa Etária,Faixa Hora Contrat,Faixa Tempo Emprego,Escolaridade após 2005,Ind Portador Defic,Raça Cor,Vl Remun Dezembro Nom,Sexo Trabalhador,Tamanho Estabelecimento,Diretor TI,Gerente Infraestrutura TI,Gerente Desenvolvimento Sistemas,Gerente Operação TI,Gerente Projetos TI,Gerente Segurança Informação,Gerente Suporte Técnico TI,Tecnólogo Gestão TI,Engenheiro Aplicativos Computação,Engenheiro Equip Computação,Engenheiro Sist Oper Computação,Administrador Banco Dados,Administrador Redes,Administrador Sist Operacionais,Administrador Segur Informação,Analista Desenvolv Sistemas,Analista Redes Comunic Dados,Analista Sistemas Automação,Analista Suporte Computacional
4,4,6,8,0,1,12561.72,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,8,0,1,6325.64,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,6,8,0,1,7395.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,0,1,6666.67,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,3924.24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0,8,0,1,2682.72,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,3,8,0,1,1716.83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,8,0,1,16252.54,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,22703.95,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,17539.69,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,7,8,0,1,14335.37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,20019.63,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,8,0,1,3017.24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,8160.42,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,8,0,1,12336.58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,8,0,1,3779.01,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,6539.72,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,8,0,1,3353.4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,6,8,0,1,18201.8,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,8,0,1,13333.33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,19851.35,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,10449.81,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,19214.97,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,8,0,1,3634.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,9388.77,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,7272.06,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,4,8,0,1,4308.6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,0,1,2984.37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,0,8,0,1,3018.06,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,1,8,0,1,3353.4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,8,0,1,3354.12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,7,8,0,1,9809.94,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,21782.61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,16934.77,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,23906.67,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,11718.64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,12219.85,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,11391.65,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,5194.65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,7179.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,11270.49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,9177.44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,11889.06,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,10552.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,9627.29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,3,8,0,1,10260.78,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,11522.13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,27044.67,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,6946.35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,8,0,0,9587.98,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,7435.96,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,6,8,0,1,7007.69,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,7,8,0,1,7256.53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,1,8,0,1,5588.45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,8,0,1,6113.03,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,8,0,0,6294.83,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,8,0,1,7519.39,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,8,0,1,6094.04,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,1,6110.7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,8,0,1,6138.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,4,2,8,0,1,10088.94,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,4,7,8,0,1,17950.03,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,18997.11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,4725.56,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,8,0,1,4677.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,3,8,0,1,8874.76,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,12154.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,3,8,0,1,6696.78,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,4263.4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,5,1,8,0,1,5588.43,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,5409.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,8,0,0,9153.69,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,8,0,1,5845.35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,6115.94,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,8,0,1,4998.78,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,8,0,1,6953.6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,8,0,1,6096.23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,1,8,0,1,5588.45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,6,8,0,1,6114.47,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,1,8,0,1,4987.82,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,4977.14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,2480.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,4,5,8,0,1,2080.68,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4,8,0,1,3252.22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,3640.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,5006.73,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,9458.94,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,0,8,0,1,1500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,10784.16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,0,8404.99,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,8583.83,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,7,8,0,1,20565.01,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,7,8,0,1,20767.42,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,6895.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,7223.55,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,9789.81,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,10939.74,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6890.03,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,8016.89,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,7475.85,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,6895.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,5083.33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,5920.08,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5,3,8,0,1,4134.73,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,1766.67,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,7,8,0,1,22314.01,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,17077.31,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,13275.44,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,11663.14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,21477.12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,14288.12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,8721.84,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,6895.2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,3637.51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,13623.14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,20070.14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,13738.58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,11119.89,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,10095.69,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,14956.99,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,2727.51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,4323.55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,3497.4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3,8,0,1,2416.37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,8,0,1,1833.14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,8,0,1,8688.8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5,7,8,0,1,17366.34,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,8,0,1,1231.48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,11508.47,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,1,8,0,1,2765.51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,7,8,0,1,12898.4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5,8,0,1,24211.46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,13694.59,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,7924.46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,0,4943.43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,6421.09,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,7760.2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,9865.89,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,8,0,1,1800.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,2803.35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,3,8,0,0,4840.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,10820.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,3436.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,2,8,0,1,3000.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,8,0,1,4587.26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,0,4233.96,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,2,8,0,0,3780.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,0,6176.29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,6359.78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,8,0,0,3498.05,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,0,6344.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,0,8,0,1,6000.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,6735.88,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,7018.06,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,0,8,0,1,8000.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,28280.12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,8,0,1,4600.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,5,8,0,1,4899.76,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,5,6,8,0,1,7032.49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,3,4,8,0,1,23851.91,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,8,0,1,4513.52,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,5,8,0,1,6024.03,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,10014.98,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,6138.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,1595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,6232.3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,0,8,0,1,668.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,2429.43,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,1,8,0,1,1923.78,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,1,8,0,1,2100.06,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,1899.51,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,8,0,1,5294.17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,8669.86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,6184.7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,8,0,0,8618.95,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0,8,0,1,3094.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,6289.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,3498.91,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1,8,0,1,3940.72,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,8,0,1,11205.45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,5,8,0,1,6281.39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,6918.41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,3,8,0,1,4328.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,6308.07,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,10147.39,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,8,0,0,3807.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,7887.83,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,8822.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,0,3384.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,1988.65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,3,8,0,1,18965.94,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,7415.6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,5,8,0,1,10920.51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,8,0,1,2514.76,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,7,8,0,1,25538.32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,13932.76,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,7474.76,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,4,8,0,1,17099.84,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,19768.25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,12200.95,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,0,7941.23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,8,0,1,3572.02,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,9683.39,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,39413.63,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,11053.29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,5,8,0,1,13853.99,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,6108.34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,4,8,0,1,7847.06,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,9515.57,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,0,7584.22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,1,0,7787.14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,0,14198.3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,17857.65,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,8,0,1,4325.77,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,0,5542.59,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,1,8,0,0,12000.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,8,0,1,2346.15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,5,8,0,1,2259.01,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,0,2007.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,6073.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,3,8,0,1,5099.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,8,0,1,1650.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,2,8,0,1,1800.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,8,0,1,5237.62,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,0,0,2396.59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,1,8,0,1,2700.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,8,0,1,3000.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,2,8,0,1,3300.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,12100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,8,0,1,9121.25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,12449.44,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
